INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                           MATCH
├─libpthread.so.0(GLIBC_2.17)(64bit)                           glibc-2.26-1.fc27.1.ppc64le
├─libm.so.6(GLIBC_2.17)(64bit)                                 glibc-2.26-1.fc27.1.ppc64le
├─libstdc++.so.6(CXXABI_1.3.9)(64bit)                          libstdc++-7.1.1-7.fc27.1.ppc64le
├─libstdc++.so.6(GLIBCXX_3.4.21)(64bit)                        libstdc++-7.1.1-7.fc27.1.ppc64le
├─libstdc++.so.6(GLIBCXX_3.4.15)(64bit)                        libstdc++-7.1.1-7.fc27.1.ppc64le
├─libstdc++.so.6(CXXABI_1.3.8)(64bit)                          libstdc++-7.1.1-7.fc27.1.ppc64le
├─ld64.so.2()(64bit)                                           glibc-2.26-1.fc27.1.ppc64le
├─ld64.so.2(GLIBC_2.22)(64bit)                                 glibc-2.26-1.fc27.1.ppc64le
└─libgcc_s.so.1(GCC_3.3)(64bit)                                libgcc-7.1.1-7.fc27.1.ppc64le
libcmocka-devel-1.1.1-5.fc27.ppc64le                           
├─/usr/bin/pkg-config                                          pkgconf-pkg-config-1.3.8-1.fc27.ppc64le
├─libcmocka.so.0()(64bit)                                      libcmocka-1.1.1-5.fc27.ppc64le
└─libcmocka = 1.1.1-5.fc27                                     libcmocka-1.1.1-5.fc27.ppc64le
libevent-devel-2.0.22-3.fc27.ppc64le                           
├─/usr/bin/pkg-config                                          pkgconf-pkg-config-1.3.8-1.fc27.ppc64le
├─/usr/bin/env                                                 coreutils-8.27-14.fc27.ppc64le
├─libevent-2.0.so.5()(64bit)                                   libevent-2.0.22-3.fc27.ppc64le
├─libevent_pthreads-2.0.so.5()(64bit)                          libevent-2.0.22-3.fc27.ppc64le
├─libevent_core-2.0.so.5()(64bit)                              libevent-2.0.22-3.fc27.ppc64le
├─libevent_openssl-2.0.so.5()(64bit)                           libevent-2.0.22-3.fc27.ppc64le
├─libevent_extra-2.0.so.5()(64bit)                             libevent-2.0.22-3.fc27.ppc64le
└─libevent(ppc-64) = 2.0.22-3.fc27                             libevent-2.0.22-3.fc27.ppc64le
libtalloc-devel-2.1.9-2.fc27.ppc64le                           
├─/usr/bin/pkg-config                                          pkgconf-pkg-config-1.3.8-1.fc27.ppc64le
├─libtalloc.so.2()(64bit)                                      libtalloc-2.1.9-2.fc27.ppc64le
└─libtalloc = 2.1.9-2.fc27                                     libtalloc-2.1.9-2.fc27.ppc64le
libtevent-devel-0.9.32-1.fc27.ppc64le                          
├─/usr/bin/pkg-config                                          pkgconf-pkg-config-1.3.8-1.fc27.ppc64le
├─pkgconfig                                                    pkgconf-pkg-config-1.3.8-1.fc27.ppc64le
├─libtevent.so.0()(64bit)                                      libtevent-0.9.32-1.fc27.ppc64le
