INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                                             MATCH
├─dbus-devel >= 1.9.18                                                           dbus-devel-1:1.11.16-4.fc27.s390x
├─libndp-devel >= 1.0                                                            libndp-devel-1.6-4.fc27.s390x
├─libnl3-devel >= 3.2.7                                                          libnl3-devel-3.3.0-4.fc28.s390x
├─libpsl-devel >= 0.1                                                            libpsl-devel-0.18.0-1.fc27.s390x
├─nss-devel >= 3.11.7                                                            nss-devel-3.32.0-3.fc28.s390x
├─ppp-devel >= 2.4.5                                                             ppp-devel-2.4.7-14.fc28.s390x
├─systemd >= 200-3                                                               systemd-234-5.fc27.s390x
└─wireless-tools-devel >= 1:28-0pre9                                             wireless-tools-devel-1:29-17.1.fc27.s390x
pykickstart-2.37-2.fc28.src                                                      
├─python3-devel                                                                  python3-devel-3.6.2-11.fc27.s390x
├─gettext                                                                        gettext-0.19.8.1-11.fc27.s390x
├─python3-setuptools                                                             python3-setuptools-36.2.0-7.fc28.noarch
├─python-setuptools                                                              python2-setuptools-36.2.0-7.fc28.noarch
├─python-devel                                                                   python2-devel-2.7.13-17.fc27.s390x
├─python3-nose                                                                   python3-nose-1.3.7-15.fc28.noarch
├─python3-six                                                                    python3-six-1.10.0-11.fc28.noarch
├─python-nose                                                                    python2-nose-1.3.7-15.fc28.noarch
├─python3-requests                                                               python3-requests-2.18.4-1.fc28.noarch
├─python3-coverage                                                               python3-coverage-4.4.1-4.fc28.s390x
├─python-requests                                                                python2-requests-2.18.4-1.fc28.noarch
├─python-coverage                                                                python2-coverage-4.4.1-4.fc28.s390x
├─python-ordered-set                                                             python2-ordered-set-2.0.2-1.fc28.noarch
└─python3-ordered-set                                                            python3-ordered-set-2.0.2-1.fc28.noarch
pyOpenSSL-17.1.0-2.fc27.src                                                      
├─python2-devel                                                                  python2-devel-2.7.13-17.fc27.s390x
├─python3-devel                                                                  python3-devel-3.6.2-11.fc27.s390x
├─python-setuptools                                                              python2-setuptools-36.2.0-7.fc28.noarch
├─python-sphinx                                                                  python2-sphinx-1.6.3-2.fc27.noarch
├─python-sphinx_rtd_theme                                                        python2-sphinx_rtd_theme-0.2.4-2.fc27.noarch
├─python-cryptography >= 1.3.0                                                   python2-cryptography-2.0.2-2.fc27.s390x
└─python3-cryptography >= 1.3.0                                                  python3-cryptography-2.0.2-2.fc27.s390x
pyparted-1:3.11.0-7.fc28.src                                                     
├─python3-devel                                                                  python3-devel-3.6.2-11.fc27.s390x
├─python-devel                                                                   python2-devel-2.7.13-17.fc27.s390x
├─pkgconfig                                                                      pkgconf-pkg-config-1.3.8-1.fc27.s390x
├─python3-six                                                                    python3-six-1.10.0-11.fc28.noarch
├─python-six                                                                     python2-six-1.10.0-11.fc28.noarch
├─e2fsprogs                                                                      e2fsprogs-1.43.5-2.fc27.s390x
└─parted-devel >= 3.2-18                                                         parted-devel-3.2-28.fc27.s390x
python-asn1crypto-0.22.0-4.fc27.src                                              
├─python2-devel                                                                  python2-devel-2.7.13-17.fc27.s390x
├─python3-devel                                                                  python3-devel-3.6.2-11.fc27.s390x
├─python3-setuptools                                                             python3-setuptools-36.2.0-7.fc28.noarch
└─python-setuptools                                                              python2-setuptools-36.2.0-7.fc28.noarch
python-blivet-1:2.1.10-1.fc28.src                                                
├─python3-devel                                                                  python3-devel-3.6.2-11.fc27.s390x
├─gettext                                                                        gettext-0.19.8.1-11.fc27.s390x
├─python3-setuptools                                                             python3-setuptools-36.2.0-7.fc28.noarch
└─python3-pocketlint >= 0.4                                                      python3-pocketlint-0.15-2.fc27.noarch
python-cffi-1.10.0-3.fc27.src                                                    
├─python2-devel                                                                  python2-devel-2.7.13-17.fc27.s390x
├─python3-devel                                                                  python3-devel-3.6.2-11.fc27.s390x
├─python3-setuptools                                                             python3-setuptools-36.2.0-7.fc28.noarch
├─python2-setuptools                                                             python2-setuptools-36.2.0-7.fc28.noarch
├─python-sphinx                                                                  python2-sphinx-1.6.3-2.fc27.noarch
├─python3-Cython                                                                 python3-Cython-0.25.2-7.fc27.s390x
├─libffi-devel                                                                   libffi-devel-3.1-14.fc27.s390x
├─Cython                                                                         python2-Cython-0.25.2-7.fc27.s390x
├─python-pycparser                                                               python2-pycparser-2.14-11.fc27.noarch
└─python3-pycparser                                                              python3-pycparser-2.14-11.fc27.noarch
python-chardet-3.0.4-3.fc28.src                                                  
├─python2-devel                                                                  python2-devel-2.7.13-17.fc27.s390x
├─python3-devel                                                                  python3-devel-3.6.2-11.fc27.s390x
├─python3-setuptools                                                             python3-setuptools-36.2.0-7.fc28.noarch
└─python-setuptools                                                              python2-setuptools-36.2.0-7.fc28.noarch
python-coverage-4.4.1-4.fc28.src                                                 
