INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                              MATCH
├─libcrypto.so.1.1                                openssl-libs-1:1.1.0f-9.fc27.i686
├─liblzma.so.5                                    xz-libs-5.2.3-4.fc27.i686
├─libcom_err.so.2                                 libcom_err-1.43.4-4.fc27.i686
├─libkrb5.so.3                                    krb5-libs-1.15.1-21.fc27.i686
├─libk5crypto.so.3                                krb5-libs-1.15.1-21.fc27.i686
├─libgssapi_krb5.so.2                             krb5-libs-1.15.1-21.fc27.i686
├─libcap.so.2                                     libcap-2.25-7.fc27.i686
├─libkrb5.so.3(krb5_3_MIT)                        krb5-libs-1.15.1-21.fc27.i686
├─libGeoIP.so.1                                   GeoIP-1.6.11-1.fc27.i686
├─libidn.so.11                                    libidn-1.33-4.fc27.i686
├─libidn.so.11(LIBIDN_1.0)                        libidn-1.33-4.fc27.i686
├─libdns.so.168                                   bind-libs-lite-32:9.11.1-4.P3.fc27.i686
├─libisc.so.166                                   bind-libs-lite-32:9.11.1-4.P3.fc27.i686
├─libisccfg.so.160                                bind-libs-lite-32:9.11.1-4.P3.fc27.i686
├─libbind9.so.160                                 bind-libs-32:9.11.1-4.P3.fc27.i686
├─liblwres.so.160                                 bind-libs-32:9.11.1-4.P3.fc27.i686
├─libirs.so.160                                   bind-libs-lite-32:9.11.1-4.P3.fc27.i686
├─bind-libs(x86-32) = 32:9.11.1-4.P3.fc27         bind-libs-32:9.11.1-4.P3.fc27.i686
└─python3-bind = 32:9.11.1-4.P3.fc27              python3-bind-32:9.11.1-4.P3.fc27.noarch
gperftools-libs-2.6.1-1.fc27.i686                 
├─rtld(GNU_HASH)                                  glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.4)                            glibc-2.26-1.fc27.1.i686
├─libm.so.6                                       glibc-2.26-1.fc27.1.i686
├─libpthread.so.0                                 glibc-2.26-1.fc27.1.i686
├─libgcc_s.so.1                                   libgcc-7.1.1-7.fc27.1.i686
├─libstdc++.so.6                                  libstdc++-7.1.1-7.fc27.1.i686
├─libstdc++.so.6(CXXABI_1.3)                      libstdc++-7.1.1-7.fc27.1.i686
├─libstdc++.so.6(GLIBCXX_3.4)                     libstdc++-7.1.1-7.fc27.1.i686
├─libgcc_s.so.1(GCC_3.0)                          libgcc-7.1.1-7.fc27.1.i686
├─libpthread.so.0(GLIBC_2.0)                      glibc-2.26-1.fc27.1.i686
├─libstdc++.so.6(CXXABI_1.3.9)                    libstdc++-7.1.1-7.fc27.1.i686
├─libstdc++.so.6(GLIBCXX_3.4.21)                  libstdc++-7.1.1-7.fc27.1.i686
├─libm.so.6(GLIBC_2.1)                            glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.1)                      glibc-2.26-1.fc27.1.i686
├─libstdc++.so.6(CXXABI_1.3.8)                    libstdc++-7.1.1-7.fc27.1.i686
├─libstdc++.so.6(GLIBCXX_3.4.15)                  libstdc++-7.1.1-7.fc27.1.i686
├─libgcc_s.so.1(GLIBC_2.0)                        libgcc-7.1.1-7.fc27.1.i686
├─ld-linux.so.2                                   glibc-2.26-1.fc27.1.i686
├─ld-linux.so.2(GLIBC_2.3)                        glibc-2.26-1.fc27.1.i686
├─libgcc_s.so.1(GCC_3.3)                          libgcc-7.1.1-7.fc27.1.i686
└─libunwind.so.8                                  libunwind-1.2-1.fc27.i686
libevent-2.0.22-3.fc27.i686                       
├─rtld(GNU_HASH)                                  glibc-2.26-1.fc27.1.i686
├─libpthread.so.0                                 glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.0)                      glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.1)                      glibc-2.26-1.fc27.1.i686
├─libpthread.so.0(GLIBC_2.3.2)                    glibc-2.26-1.fc27.1.i686
├─libcrypto.so.1.1                                openssl-libs-1:1.1.0f-9.fc27.i686
├─libssl.so.1.1                                   openssl-libs-1:1.1.0f-9.fc27.i686
├─libcrypto.so.1.1(OPENSSL_1_1_0)                 openssl-libs-1:1.1.0f-9.fc27.i686
├─libc.so.6(GLIBC_2.17)                           glibc-2.26-1.fc27.1.i686
└─libssl.so.1.1(OPENSSL_1_1_0)                    openssl-libs-1:1.1.0f-9.fc27.i686
perl-Archive-Tar-2.26-3.fc27.noarch               
├─perl(strict)                                    perl-libs-4:5.26.0-398.fc27.i686
├─perl(:MODULE_COMPAT_5.26.0)                     perl-libs-4:5.26.0-398.fc27.i686
├─perl(warnings)                                  perl-libs-4:5.26.0-398.fc27.i686
├─perl(Carp)                                      perl-Carp-1.42-394.fc27.noarch
├─perl(Exporter)                                  perl-Exporter-5.72-395.fc27.noarch
├─perl(vars)                                      perl-interpreter-4:5.26.0-398.fc27.i686
├─/usr/bin/perl                                   perl-interpreter-4:5.26.0-398.fc27.i686
├─perl(constant)                                  perl-constant-1.33-395.fc27.noarch
├─perl(Getopt::Long)                              perl-Getopt-Long-1:2.50-3.fc27.noarch
├─perl(File::Spec)                                perl-PathTools-3.67-395.fc27.i686
├─perl(File::Basename)                            perl-interpreter-4:5.26.0-398.fc27.i686
├─perl(Data::Dumper)                              perl-Data-Dumper-2.167-396.fc27.i686
├─perl(Cwd)                                       perl-PathTools-3.67-395.fc27.i686
├─perl(Config)                                    perl-interpreter-4:5.26.0-398.fc27.i686
├─perl(File::Path)                                perl-File-Path-2.15-1.fc27.noarch
├─perl(IO::File)                                  perl-IO-1.38-398.fc27.i686
├─perl(IO::Handle)                                perl-IO-1.38-398.fc27.i686
├─perl(Pod::Usage)                                perl-Pod-Usage-4:1.69-394.fc27.noarch
├─perl(File::Find)                                perl-interpreter-4:5.26.0-398.fc27.i686
├─perl(Getopt::Std)                               perl-interpreter-4:5.26.0-398.fc27.i686
