INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                              MATCH
├─libdl.so.2()(64bit)                             glibc-2.26-1.fc27.1.x86_64
├─libdl.so.2(GLIBC_2.2.5)(64bit)                  glibc-2.26-1.fc27.1.x86_64
├─libselinux.so.1()(64bit)                        libselinux-2.7-1.fc27.x86_64
├─libc.so.6(GLIBC_2.15)(64bit)                    glibc-2.26-1.fc27.1.x86_64
├─/usr/bin/bash                                   bash-4.4.12-9.fc27.x86_64
├─glibc = 2.26-1.fc27.1                           glibc-2.26-1.fc27.1.x86_64
└─tzdata >= 2003a                                 tzdata-2017b-2.fc27.noarch
krb5-libs-1.15.1-21.fc27.x86_64                   
├─rtld(GNU_HASH)                                  glibc-2.26-1.fc27.1.x86_64
├─/bin/sh                                         bash-4.4.12-9.fc27.x86_64
├─libdl.so.2()(64bit)                             glibc-2.26-1.fc27.1.x86_64
├─libdl.so.2(GLIBC_2.2.5)(64bit)                  glibc-2.26-1.fc27.1.x86_64
├─libselinux.so.1()(64bit)                        libselinux-2.7-1.fc27.x86_64
├─libcrypto.so.1.1()(64bit)                       openssl-libs-1:1.1.0f-9.fc27.x86_64
├─coreutils                                       coreutils-8.27-14.fc27.x86_64
├─libresolv.so.2()(64bit)                         glibc-2.26-1.fc27.1.x86_64
├─libcom_err.so.2()(64bit)                        libcom_err-1.43.4-4.fc27.x86_64
├─libcrypto.so.1.1(OPENSSL_1_1_0)(64bit)          openssl-libs-1:1.1.0f-9.fc27.x86_64
├─libssl.so.1.1()(64bit)                          openssl-libs-1:1.1.0f-9.fc27.x86_64
├─grep                                            grep-3.1-3.fc27.x86_64
├─gawk                                            gawk-4.1.4-5.fc27.x86_64
├─sed                                             sed-4.4-3.fc27.x86_64
├─libkeyutils.so.1()(64bit)                       keyutils-libs-1.5.10-3.fc27.x86_64
├─libssl.so.1.1(OPENSSL_1_1_0)(64bit)             openssl-libs-1:1.1.0f-9.fc27.x86_64
├─libc.so.6(GLIBC_2.16)(64bit)                    glibc-2.26-1.fc27.1.x86_64
├─libresolv.so.2(GLIBC_2.2.5)(64bit)              glibc-2.26-1.fc27.1.x86_64
├─libverto.so.1()(64bit)                          libverto-0.2.6-11.fc27.x86_64
├─libkeyutils.so.1(KEYUTILS_0.3)(64bit)           keyutils-libs-1.5.10-3.fc27.x86_64
├─libkeyutils.so.1(KEYUTILS_1.0)(64bit)           keyutils-libs-1.5.10-3.fc27.x86_64
├─libkeyutils.so.1(KEYUTILS_1.5)(64bit)           keyutils-libs-1.5.10-3.fc27.x86_64
├─/etc/crypto-policies/back-ends/krb5.config      crypto-policies-20170802-1.git9300620.fc27.noarch
└─keyutils-libs >= 1.5.8                          keyutils-libs-1.5.10-3.fc27.x86_64
libcap-2.25-7.fc27.x86_64                         
├─rtld(GNU_HASH)                                  glibc-2.26-1.fc27.1.x86_64
└─libc.so.6(GLIBC_2.14)(64bit)                    glibc-2.26-1.fc27.1.x86_64
libcom_err-1.43.4-4.fc27.x86_64                   
