INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                              MATCH
├─libstdc++.so.6(CXXABI_1.3.8)(64bit)             libstdc++-7.1.1-6.fc27.x86_64
├─librt.so.1()(64bit)                             glibc-2.25.90-27.fc27.x86_64
├─libpthread.so.0(GLIBC_2.3.2)(64bit)             glibc-2.25.90-27.fc27.x86_64
├─ld-linux-x86-64.so.2()(64bit)                   glibc-2.25.90-27.fc27.x86_64
├─ld-linux-x86-64.so.2(GLIBC_2.3)(64bit)          glibc-2.25.90-27.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.5)(64bit)             libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.19)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.3)(64bit)             libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.7)(64bit)             libstdc++-7.1.1-6.fc27.x86_64
└─libboost_context.so.1.63.0()(64bit)             boost-context-1.63.0-9.fc27.x86_64
boost-filesystem-1.63.0-9.fc27.x86_64             
├─rtld(GNU_HASH)                                  glibc-2.25.90-27.fc27.x86_64
├─libm.so.6()(64bit)                              glibc-2.25.90-27.fc27.x86_64
├─libc.so.6(GLIBC_2.14)(64bit)                    glibc-2.25.90-27.fc27.x86_64
├─libpthread.so.0()(64bit)                        glibc-2.25.90-27.fc27.x86_64
├─libgcc_s.so.1()(64bit)                          libgcc-7.1.1-6.fc27.x86_64
├─libstdc++.so.6()(64bit)                         libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3)(64bit)               libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4)(64bit)              libstdc++-7.1.1-6.fc27.x86_64
├─libgcc_s.so.1(GCC_3.0)(64bit)                   libgcc-7.1.1-6.fc27.x86_64
├─libpthread.so.0(GLIBC_2.2.5)(64bit)             glibc-2.25.90-27.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.9)(64bit)             libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.21)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.20)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.8)(64bit)             libstdc++-7.1.1-6.fc27.x86_64
├─librt.so.1()(64bit)                             glibc-2.25.90-27.fc27.x86_64
├─libboost_system.so.1.63.0()(64bit)              boost-system-1.63.0-9.fc27.x86_64
└─boost-system(x86-64) = 1.63.0-9.fc27            boost-system-1.63.0-9.fc27.x86_64
boost-graph-1.63.0-9.fc27.x86_64                  
├─rtld(GNU_HASH)                                  glibc-2.25.90-27.fc27.x86_64
├─libm.so.6()(64bit)                              glibc-2.25.90-27.fc27.x86_64
├─libc.so.6(GLIBC_2.14)(64bit)                    glibc-2.25.90-27.fc27.x86_64
├─libpthread.so.0()(64bit)                        glibc-2.25.90-27.fc27.x86_64
├─libgcc_s.so.1()(64bit)                          libgcc-7.1.1-6.fc27.x86_64
├─libstdc++.so.6()(64bit)                         libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3)(64bit)               libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4)(64bit)              libstdc++-7.1.1-6.fc27.x86_64
├─libgcc_s.so.1(GCC_3.0)(64bit)                   libgcc-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.9)(64bit)             libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.21)(64bit)           libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.9)(64bit)            libstdc++-7.1.1-6.fc27.x86_64
├─librt.so.1()(64bit)                             glibc-2.25.90-27.fc27.x86_64
├─libboost_regex.so.1.63.0()(64bit)               boost-regex-1.63.0-9.fc27.x86_64
├─libicuuc.so.57()(64bit)                         libicu-57.1-4.fc26.x86_64
├─libicui18n.so.57()(64bit)                       libicu-57.1-4.fc26.x86_64
├─libicudata.so.57()(64bit)                       libicu-57.1-4.fc26.x86_64
└─boost-regex(x86-64) = 1.63.0-9.fc27             boost-regex-1.63.0-9.fc27.x86_64
boost-iostreams-1.63.0-9.fc27.x86_64              
├─rtld(GNU_HASH)                                  glibc-2.25.90-27.fc27.x86_64
├─libm.so.6()(64bit)                              glibc-2.25.90-27.fc27.x86_64
├─libc.so.6(GLIBC_2.14)(64bit)                    glibc-2.25.90-27.fc27.x86_64
├─libpthread.so.0()(64bit)                        glibc-2.25.90-27.fc27.x86_64
├─libgcc_s.so.1()(64bit)                          libgcc-7.1.1-6.fc27.x86_64
├─libstdc++.so.6()(64bit)                         libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3)(64bit)               libstdc++-7.1.1-6.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4)(64bit)              libstdc++-7.1.1-6.fc27.x86_64
├─libgcc_s.so.1(GCC_3.0)(64bit)                   libgcc-7.1.1-6.fc27.x86_64
├─libpthread.so.0(GLIBC_2.2.5)(64bit)             glibc-2.25.90-27.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.9)(64bit)             libstdc++-7.1.1-6.fc27.x86_64
