INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                           MATCH
└─glibc-langpack = 2.26-1.fc27.1                               glibc-minimal-langpack-2.26-1.fc27.1.i686
glibc-common-2.26-1.fc27.1.i686                                
├─/bin/sh                                                      bash-4.4.12-9.fc27.i686
├─libdl.so.2                                                   glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.0)                                        glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.1)                                        glibc-2.26-1.fc27.1.i686
├─libselinux.so.1                                              libselinux-2.7-1.fc27.i686
├─libc.so.6(GLIBC_2.15)                                        glibc-2.26-1.fc27.1.i686
├─/usr/bin/bash                                                bash-4.4.12-9.fc27.i686
├─glibc = 2.26-1.fc27.1                                        glibc-2.26-1.fc27.1.i686
└─tzdata >= 2003a                                              tzdata-2017b-2.fc27.noarch
zlib-1.2.11-4.fc27.i686                                        
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
└─libc.so.6(GLIBC_2.4)                                         glibc-2.26-1.fc27.1.i686
libgcc-7.1.1-7.fc27.1.i686                                     
libstdc++-7.1.1-7.fc27.1.i686                                  
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libm.so.6                                                    glibc-2.26-1.fc27.1.i686
├─libgcc_s.so.1                                                libgcc-7.1.1-7.fc27.1.i686
├─libm.so.6(GLIBC_2.0)                                         glibc-2.26-1.fc27.1.i686
├─libgcc_s.so.1(GCC_3.0)                                       libgcc-7.1.1-7.fc27.1.i686
├─ld-linux.so.2                                                glibc-2.26-1.fc27.1.i686
├─ld-linux.so.2(GLIBC_2.3)                                     glibc-2.26-1.fc27.1.i686
├─libgcc_s.so.1(GLIBC_2.0)                                     libgcc-7.1.1-7.fc27.1.i686
├─libgcc_s.so.1(GCC_3.3)                                       libgcc-7.1.1-7.fc27.1.i686
├─libgcc_s.so.1(GCC_4.2.0)                                     libgcc-7.1.1-7.fc27.1.i686
├─libc.so.6(GLIBC_2.18)                                        glibc-2.26-1.fc27.1.i686
└─glibc >= 2.10.90-7                                           glibc-2.26-1.fc27.1.i686
lua-5.3.4-5.fc27.i686                                          
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libdl.so.2                                                   glibc-2.26-1.fc27.1.i686
├─libm.so.6                                                    glibc-2.26-1.fc27.1.i686
├─libm.so.6(GLIBC_2.0)                                         glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.11)                                        glibc-2.26-1.fc27.1.i686
├─libreadline.so.7                                             readline-7.0-7.fc27.i686
├─libtinfo.so.6                                                ncurses-libs-6.0-13.20170722.fc27.i686
├─liblua-5.3.so                                                lua-libs-5.3.4-5.fc27.i686
├─libncurses.so.6                                              ncurses-libs-6.0-13.20170722.fc27.i686
└─lua-libs = 5.3.4-5.fc27                                      lua-libs-5.3.4-5.fc27.i686
lua-libs-5.3.4-5.fc27.i686                                     
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.i686
├─libdl.so.2                                                   glibc-2.26-1.fc27.1.i686
├─libm.so.6                                                    glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.0)                                        glibc-2.26-1.fc27.1.i686
├─libdl.so.2(GLIBC_2.1)                                        glibc-2.26-1.fc27.1.i686
├─libm.so.6(GLIBC_2.0)                                         glibc-2.26-1.fc27.1.i686
├─libc.so.6(GLIBC_2.11)                                        glibc-2.26-1.fc27.1.i686
